,id,Tweets,Sentiment
130,130,"Yahoo: Visitors are discussing potential and/or actual layoffs at Yahoo!
See the discussion at https://t.co/J0rjii0N2U
#Yahoo $YHOO #Sunnyvale #California #OnlineServices #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
131,131,"Rosemont: Visitors are discussing potential and/or actual layoffs at Rosemont!
See the discussion at https://t.co/D5PTHRpsMf
#Rosemont  #Pennsylvania #University #College #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
132,132,"CA: Visitors are discussing potential and/or actual layoffs at CA!
See the discussion at https://t.co/MhU8Y7IXRE
#CA $CA #NewYorkCity #NewYork #EnterpriseSoftware #Software #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
133,133,"Alliance Data Systems: Visitors are discussing potential and/or actual layoffs at Alliance Data Systems!
See the discussion at https://t.co/LkcvS3aYKx
#AllianceDataSystems $ADS #Columbus #Ohio #FinancialServices #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
134,134,"Deloitte: Visitors are discussing potential and/or actual layoffs at Deloitte!
See the discussion at https://t.co/kvbTZwTwee
#Deloitte #London #England #ProfessionalServices #Audit #RiskAdvisory #Tax #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
135,135,"NVIDIA: Visitors are discussing potential and/or actual layoffs at NVIDIA!
See the discussion at https://t.co/XaBTx9dWtQ
#NVIDIA $NVDA #SantaClara #California #GraphicsProcessing #Chipsets #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
136,136,"Micro Focus: Visitors are discussing potential and/or actual layoffs at Micro Focus!
See the discussion at https://t.co/wRG8oObwPY
#MicroFocus $MCRO #Newbury #England #InformationTechnology #software #ITconsulting #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
137,137,"ACI Worldwide: Visitors are discussing potential and/or actual layoffs at ACI Worldwide!
See the discussion at https://t.co/ydVjQ4nZ55
#ACIWorldwide $ACIW #Miami #Florida #ComputerSoftware #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
138,138,"https://t.co/e3tnQBHqtu
Follett
Nobody should be accepting jobs at Follett
#Follett #Westchester #Illinois #Retail #college #bookseller #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",1
139,139,"https://t.co/mXp36UPCVs
Bell Helicopter
Is it true layoffs have started at Bell Helicopter?
#BellHelicopter #layoff #layoffs #jobcuts #thelayoff #rifs #Aerospace #Defense 🤖",1
140,140,"https://t.co/tgbdbpt7qk
Macy's
More full-timers
$M #macysinc #Macys #NewYork #Bloomingdales #Bluemercury #cosmetics #layoff #layoffs #jobcut #joblosses #economy  🤖",0
141,141,"https://t.co/SFTWlwlUdk
Medtronic
How does this week look?
#Medtronic $MDT #Minneapolis #Dublin #Minnesota #Ireland #MedicalEquipment #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
142,142,"https://t.co/KwOpZwwx6x
DST Systems
The place was a total joke
#DSTSystems $DST #KansasCity #Missouri #BusinessServices #Banking #Insurance #Healthcare #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
143,143,"https://t.co/Z3t9Y5oSy5
Accenture
Layoffs and a hiring freeze
#Accenture $ACN #Dublin #Ireland #ProfessionalServices #Consulting #InformationTechnology #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
144,144,"https://t.co/2iK2G2rApr
Amazon
How big will this round be?
#Amazon $AMZN #Seattle #Washington #Arlington #Virginia #ArtificialIntelligence #Ecommerce #DigitalDistribution #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
145,145,"https://t.co/IUZ30xuNZP
USAA
More layoffs happening soon?
#USAA #SanAntonio #Texas #Banking #FinancialServices #Insurance #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
146,146,"https://t.co/KtQX3oKyky
Barclays
Barclays joins ranks of investment banks wielding jobs axe
#Barclays $BCS #London #England #FinancialServices #Finance #Banking #layoff #layoffs #jobcuts #thelayoff #rifs 🤖",-1
147,147,"https://t.co/qdcf9r8T43
DST Systems
I finally got a new job
#DSTSystems $DST #KansasCity #Missouri #BusinessServices #Banking #Insurance #Healthcare #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
148,148,"https://t.co/zwfiKIc7mr
CDW
Layoffs info
#CDW $CDW #layoff #layoffs #jobcuts #thelayoff #rifs #Technology #TechnologyServices #Computers #VernonHills #IL #Illinois 🤖",0
149,149,"https://t.co/bNh9J25v9d
Amazon
Amazon should sell off offices
#Amazon $AMZN #Seattle #Washington #Arlington #Virginia #ArtificialIntelligence #Ecommerce #DigitalDistribution #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
150,150,"F5 Networks: Visitors are discussing potential and/or actual layoffs at F5 Networks!
See the discussion at https://t.co/CB2P9k43Q5
#F5Networks $FFIV #Seattle #Washington #Technology #ApplicationSecurityAndDelivery #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
151,151,"Stanley Black Decker: Visitors are discussing potential and/or actual layoffs at Stanley Black Decker!
See the discussion at https://t.co/2BcMUEGdIG
#StanleyBlackDecker $SWK #NewBritain #Connecticut #Hardware #Tools #security  #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
152,152,"Nationwide Financial: Visitors are discussing potential and/or actual layoffs at Nationwide Financial!
See the discussion at https://t.co/RlUA8gzy2U
#NationwideFinancial #Swindon #England #FinancialServices #Banking #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
153,153,"Wabtec: Visitors are discussing potential and/or actual layoffs at Wabtec!
See the discussion at https://t.co/RHsASVnupN
#Wabtec $WAB #Pittsburgh #Pennsylvania #RailIndustry #LocomotiveServicing #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
154,154,"Office Depot: Visitors are discussing potential and/or actual layoffs at Office Depot!
See the discussion at https://t.co/gHf7LodZrx
#OfficeDepot $ODP #BocaRaton #Florida #SpecialtyRetail #OfficeSupplies #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
155,155,"Quest Software: Visitors are discussing potential and/or actual layoffs at Quest Software!
See the discussion at https://t.co/nv1dIXaBc0
#QuestSoftware #AlisoViejo #California #Software #IdentityAndAccess #Management #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
156,156,"Neiman Marcus: Visitors are discussing potential and/or actual layoffs at Neiman Marcus!
See the discussion at https://t.co/46oUEVCdGi
#NeimanMarcus $NMGA #Dallas #Texas #Retail #accessories #jewelry #cosmetics #footwear #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
157,157,"Kroger: Visitors are discussing potential and/or actual layoffs at Kroger!
See the discussion at https://t.co/2tn7UnisJt
#Kroger $KR #Cincinnati #Ohio #Retail #Supercenter #supermarket #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
158,158,"Pratt and Whitney: Visitors are discussing potential and/or actual layoffs at Pratt and Whitney!
See the discussion at https://t.co/cLLbgfHOmg
#PrattandWhitney $RTX #EastHartford #Connecticut #Aerospace #AircraftEngines #GasTurbines #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
159,159,"Whiting Petroleum: Visitors are discussing potential and/or actual layoffs at Whiting Petroleum!
See the discussion at https://t.co/Y6K3gU27rA
#WhitingPetroleum $WLL #Denver #Colorado #PetroleumIndustry #Petroleum #NaturalGas #GasLiquids #thelayoff #layoffs #layoff #jobcuts  🤖",0
160,160,"Target: Visitors are discussing potential and/or actual layoffs at Target!
See the discussion at https://t.co/745XFGJWUA
#Target $TGT #Minneapolis #Minnesota #Retail #Clothing #Jewelry #PetSupplies #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
161,161,"OKTA: Visitors are discussing potential and/or actual layoffs at OKTA!
See the discussion at https://t.co/NunmvQOoXo
#OKTA $OKTA #SanFrancisco #California #Software #Identity  #AccessManagement #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
162,162,"Cepheid: Visitors are discussing potential and/or actual layoffs at Cepheid!
See the discussion at https://t.co/Gehk80arop
#Cepheid $CPHD #Sunnyvale #California #Biotechnology #MedicalDevices #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
163,163,"Nutanix: Visitors are discussing potential and/or actual layoffs at Nutanix!
See the discussion at https://t.co/uyN68knjs1
#Nutanix $NTNX #SanJose #California #Software #CloudServices #thelayoff #layoffs #layoff #jobcuts #rifs 🤖",0
164,164,"Barclays follows Citi, Goldman and Morgan Stanley in cutting 100 investment bank jobs despite rate hike profits https://t.co/Z6U8T864tU   #Barclays   #jobcuts    #layoffs    #employees   #bankers   #GoldmanSachs   #MorganStanley    #banking   #Citigroup",-1
165,165,"So you can hire from anywhere, right?

#gapyear #digitalnomad #nomadedigital #travel #wfh #rto #returntooffice #returntowork #workingmom #workingdad #sat #satprep #actprep #gmat #gmatprep #gmatpreparation #lsat #opentowork #jobsearch #recruiters #hiring #layoff #layoffs #laidoff https://t.co/YbaEw1daZk",0
166,166,"Union claims #Indeed acting in bad faith over job cuts

https://t.co/08oqwLF0Ie

#Tech #layoffs #layoffs2023 #technology #jobs",-1
167,167,"#skylark #hiring #jobs #jobreferrals #layoffs #layoffs2023 #Sales 
***HIRING ALERT*** ⚠️ 
Job Location: Jind, Haryana https://t.co/7MKkpAgAb7",0
168,168,"Despite the drop in funding and waves of layoffs, employee equity remains a priority across the US and Europe.

#employeeequity #Equityfunding #fundraising #layoffs

https://t.co/4AJpCwAfFe",0
169,169,"🚨 #HiringAlert! Join our 1200+ member community to draft your fight-back journey from #layoffs. 

Check out the job opening at Swiggy and let's #LetsFightBack together! 

#JobSearch #NowHiring #Internship #Placement #DSA #JobUpdate https://t.co/MyOFoBwIMU",1
170,170,"Layoffs in 2023: Around 50% of Indian Workers Don’t Plan To Change Jobs Amid Hiring Slowdown
https://t.co/ayQPOADOF8
#Layoffs #Indian #Workers #Hiring #Slowdown #Jobs",0
171,171,"#frontendDev #webdevelopment #FrontEndDeveloper #frontenddev #reactjs #javascript #hireme #layoffs #remotejobs #hiring #techblogs #buildinpublic #LearnInPublic #100DaysOfCode #100daysofcodechallenge 

https://t.co/chmT5iBwB7",0
172,172,"#MintInFocus | Is Google planning more #layoffs? #SundarPichai explains 

#Google laid off at least 12,000 employees in January, worldwide, &amp; as part of that exercise, nearly 450 employees in India were impacted too. #layoffs2023 https://t.co/vEjSU88OBr",0
173,173,"In the era of #layoffs amid #hiring slow down, majority of employees in #India are choosing to stay put in their current organisations, says a report.

https://t.co/QxVRKZkFzz
#Jobs https://t.co/HrGgMUql5g",0
174,174,Halo series in crisis as franchise director leaves Microsoft after… https://t.co/S3n6xbMVhK #Influencers #gaming #insider #layoff #layoffs,-1
175,175,"Meta, the parent company of Facebook, has decided to reduce its workforce by 10,000 employees following the termination of its support for NFTs. 

#AI #layoffs #Meta #metaverse #nft

https://t.co/tBFQ81S0j2",1
176,176,"May 14, 2020: * #Quandary of an abandoned victim * 

Ever wonder what is worse than being a #victim? Its being a discredited one!
-Tabish

#WhateverItTakesFromYou
#InfosysDiaries 

#mentalhealth #MentalHealthMatters
#layoffs #layoff #jobcuts #costcutting 

https://t.co/uIloTvAElg",-1
177,177,"I know what works for me and that’s a huge part of trading. Find what works for you and do that only.
#scalping #forex #forextrading #layoffs #BlueMonday #marketing #creative #ad",0
178,178,It seems the impact of mass #layoffs in #Amazon resulting in serious operational issues. #customers complaining of repeated order failures by the Company. Failure of Amazon will be favorable for #kirana stores in India. @ashwani_mahajan,-1
179,179,"For more jobs opportunities related information, please follow this twitter handle.

#jobs #hiring #layoffs2023 #layoffs #recruitment #finance #management #technology #azure #aws #hr #cloud #dataengineering #DataScience #DataAnalytics #laidoff #sap #sapabap #crm #erp",1
180,180,"Amazon, Google CEOs 'hint' at more layoffs amid economic meltdown

#layoff #layoff2023 #layoffs #amazon #google #ArjunTendulkar @sundarpichai @JeffBezos 

Read more at:
https://t.co/su3f5niYnh",0
181,181,"@teslaownersSV @elonmusk Cost-cutting, workforce reduction, relocation, buyouts, and mergers are the main causes of #layoffs. 
Yes, and #layoffs2023  are normal 😉. 
Hey, @elonmusk best of luck buddy. Let's skip the problems of Earth by deporting to Space. https://t.co/8j3teiPr1j",1
182,182,"Amazon CEO 'Hint' At More Layoffs Amid Economic Meltdown

Here is a short thread on it 🧵

#Amazon #Layoffs #layoffs2023 #economicdownturn #bankingcrisis https://t.co/C1TleElemN",0
183,183,"Layoff 2023 || Mediafly || SaaS-based content management software solutions for sales teams.😥

Video link:- https://t.co/PNf1LivCrE

#CMS #digitalselling #salestraining #SalesContent #SalesAnalytics #startup #layoffs2023 #layoffs #Chicago #illinois #USA @Mediafly",0
184,184,"What is a common reason for layoffs in a company?

#products #services #Industry #layoffs #companies",0
185,185,"The #Tesla tycoon denies that #misinformation has surged since his $44 billion acquisition of #Twitter, but experts say #contentmoderation has been gutted after mass #layoffs,

#ElonMusk #BusinessNews  https://t.co/FgHbBEfoLV",-1
186,186,"#OutlookBusiness | The #appraisal season is here and this is what #TCS is planning for its employees👇🏻

#SalaryHike #ITSector #TataSons #TataConsultancyServices #TATA #Jobs #Attrition #Layoffs #ITIndustry

https://t.co/k3v5NFLK7a",0
187,187,"Meta, the parent company of Facebook, has decided to reduce its workforce by 10,000 employees following the termination of its support for NFTs. 

#AI #layoffs #Meta #metaverse #nft

https://t.co/BBBGbFNDbv",1
188,188,Ex-ShareChat employee shares her struggles of job hunting after company layoff. She expresses her exhaustion in applying for jobs in last 2 months. #jobhunt #layoffs #technews https://t.co/vNxgtVEZzF,-1
189,189,"Reported: #Layoffs are up nearly fivefold so far this year with #tech companies leading the way... 

#employment #inflation #jobs #economy #finance #recession #job #stagflation #financial #money #news 

...more https://t.co/iVeEiHjfEF
 https://t.co/gC1mtdBnSx",0
190,190,Rumor has it @netflix restructured key tech teams in Feb 2023 including laying off key engineering talent.  Maybe don’t f the people who feed you over next time eh? #layoffs #LoveIsBlindLIVE,1
191,191,This #loveisblindlive disaster on @netflix is one single example of what happens when you fire quality tech talent at random to save a quick buck. All these #layoffs have consequences,-1
192,192,"Meta, the parent company of Facebook, has decided to reduce its workforce by 10,000 employees following the termination of its support for NFTs. 

#AI #layoffs #Meta #metaverse #nft

https://t.co/zHYcS1hSXl",1
193,193,@netflix Almost feels like Karma… #Layoffs #LoveIsBlind,0
194,194,"Here are 5 things to think about when they slip the severance agreement in front of you. https://t.co/G8VVpRm7EA 
#severance #severanceagreement #laidoff #layoffs #layoff #jobsearchtv #thebiggamehunter #fired @JeffAltmanCoach",1
195,195,"Meta, the parent company of Facebook, has decided to reduce its workforce by 10,000 employees following the termination of its support for NFTs. 

#AI #layoffs #Meta #metaverse #nft

https://t.co/oBQx8y4dz5",1
196,196,Long-Term Investment Truths. - https://t.co/dXxJVkoJzi      #Exxon  #utilities  #Recruiting  #layoffs https://t.co/gKSWes8KL0,1
197,197,Best Buy lays off hundreds of store employees as shopping trends shift #shopping #layoffs  https://t.co/njRhyghfop,1
198,198,"With recent #layoffs and questionable decisions by leaders in tech, a well-organized labor force is more crucial than ever.  We would love to have all DSA tech workers at our Tech Workers Organizing Group meeting  tomorrow, only on Zoom.

RSVP for link: https://t.co/oQa0iJ1ST6 https://t.co/oWWLMtQwEO",1
199,199,#Tech #Layoffs #Reveal America’s #Unhealthy #Obsession With #Work https://t.co/gHkXohfQYb #americas #covid #jobs #labor #plaintext #siliconvalley,0
200,200,"Instead of saying ""I do"", David's Bridal is saying ""I don't"" have a job to over 9,000 employees https://t.co/W3dXZAL0W9

#DoveNews #DavidsBridal #bankruptcy #retailsnews #layoffs #businessnews https://t.co/EllRL6ibXP",0
201,201,"Best Buy will layoff hundreds of workers - with store workers who specialize in selling computers and smartphones the first to go

#Bidenomics #Layoffs #Jobs #Economy #Unemployment 

 https://t.co/b2R7KcqYXQ",1
202,202,"👰🏽@DavidsBridal warns it could shut down, with #layoffs over 9,000 https://t.co/nTgAwjyqbr https://t.co/CurwrARcek",-1
203,203,"Unpopular statement: If you hire an employee for your greed, the employee will leave your organization for his greed! 

#layoffs #employees #Amazon #google #Experience",-1
